,image_link,product_name,link,price,domain
124,https://www2.assets-gap.com/webcontent/0016/145/203/cn16145203.jpg,Ryan Slim Straight-Fit Washable Bi-Stretch Pant,https://bananarepublic.gap.com/browse/product.do?pid=425593002&cid=1130708&pcid=67595,89.5,Banana Republic
125,https://www2.assets-gap.com/webcontent/0016/385/918/cn16385918.jpg,Washable Merino Long Cardigan,https://bananarepublic.gap.com/browse/product.do?pid=425340012&cid=1128661&pcid=5032,59.5,Banana Republic
126,https://www3.assets-gap.com/webcontent/0016/549/746/cn16549746.jpg,Silk Cotton Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425176042&cid=1130713&pcid=5032,79.5,Banana Republic
127,https://www1.assets-gap.com/webcontent/0016/827/027/cn16827027.jpg,Sandwash Modal Tunic,https://bananarepublic.gap.com/browse/product.do?pid=426680002&cid=1128991&pcid=1128985,39.5,Banana Republic
128,https://www2.assets-gap.com/webcontent/0016/755/815/cn16755815.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com/browse/product.do?pid=425166022&cid=1129167&pcid=1128985,79.5,Banana Republic
129,https://www2.assets-gap.com/webcontent/0016/591/156/cn16591156.jpg,Twisted Medium Hoops,https://bananarepublic.gap.com/browse/product.do?pid=425460012&cid=1128989&pcid=1128985,38.0,Banana Republic
130,https://www2.assets-gap.com/webcontent/0016/543/213/cn16543213.jpg,Cashmere Stripe V-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425182022&cid=1130713&pcid=5032,79.5,Banana Republic
131,https://www3.assets-gap.com/webcontent/0016/651/454/cn16651454.jpg,Avery Straight-Fit Stretch Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=416992002&cid=1130708&pcid=67595,89.5,Banana Republic
132,https://www1.assets-gap.com/webcontent/0016/641/873/cn16641873.jpg,Sandwash Modal Knit Tank Dress,https://bananarepublic.gap.com/browse/product.do?pid=420645002&cid=1128991&pcid=1128985,119.0,Banana Republic
133,https://www4.assets-gap.com/webcontent/0016/555/729/cn16555729.jpg,Silk Cotton Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425282002&cid=1128661&pcid=5032,79.5,Banana Republic
134,https://www3.assets-gap.com/webcontent/0016/874/086/cn16874086.jpg,Pin-Tuck Midi Dress,https://bananarepublic.gap.com/browse/product.do?pid=426247012&cid=97865&pcid=69883,149.0,Banana Republic
135,https://www3.assets-gap.com/webcontent/0016/315/328/cn16315328.jpg,Chunky Ribbed Crew-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425170002&cid=1130713&pcid=5032,89.5,Banana Republic
136,https://www1.assets-gap.com/webcontent/0016/700/893/cn16700893.jpg,Metallic Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=426212002&cid=1128992&pcid=1128985,89.5,Banana Republic
137,https://www3.assets-gap.com/webcontent/0016/708/341/cn16708341.jpg,Side-Stripe Knit Dress,https://bananarepublic.gap.com/browse/product.do?pid=426672022&cid=1128991&pcid=1128985,119.0,Banana Republic
138,https://www4.assets-gap.com/webcontent/0016/809/052/cn16809052.jpg,Soft Ponte Maxi Dress,https://bananarepublic.gap.com/browse/product.do?pid=426616002&cid=1130704&pcid=69883,119.0,Banana Republic
139,https://www1.assets-gap.com/webcontent/0016/673/154/cn16673154.jpg,Avery Straight-Fit Linen-Cotton Pant,https://bananarepublic.gap.com/browse/product.do?pid=874755002&cid=1130708&pcid=67595,89.5,Banana Republic
140,https://www3.assets-gap.com/webcontent/0016/507/828/cn16507828.jpg,Washable Merino Boyfriend Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425966042&cid=1128992&pcid=1128985,89.5,Banana Republic
141,https://www2.assets-gap.com/webcontent/0016/330/412/cn16330412.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com/browse/product.do?pid=426164012&cid=1129167&pcid=1128985,59.5,Banana Republic
142,https://www2.assets-gap.com/webcontent/0016/835/985/cn16835985.jpg,Avery Straight-Fit Linen-Cotton Pant,https://bananarepublic.gap.com/browse/product.do?pid=425195022&cid=1129167&pcid=1128985,98.5,Banana Republic
143,https://www2.assets-gap.com/webcontent/0016/851/998/cn16851998.jpg,Soft Ponte Ruffle Wrap Dress,https://bananarepublic.gap.com/browse/product.do?pid=426247022&cid=97865&pcid=69883,139.0,Banana Republic
144,https://www3.assets-gap.com/webcontent/0016/651/184/cn16651184.jpg,Washable Merino Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=447227002&cid=1130713&pcid=5032,59.5,Banana Republic
145,https://www4.assets-gap.com/webcontent/0016/774/848/cn16774848.jpg,"Mid-Rise 3"" Denim Short",https://bananarepublic.gap.com/browse/product.do?pid=425433032&cid=1128989&pcid=1128985,69.5,Banana Republic
146,https://www3.assets-gap.com/webcontent/0016/746/103/cn16746103.jpg,Mini A Pendant Necklace,https://bananarepublic.gap.com/browse/product.do?pid=425560012&cid=1128989&pcid=1128985,28.0,Banana Republic
147,https://www3.assets-gap.com/webcontent/0016/624/829/cn16624829.jpg,Ryan Slim Straight-Fit Washable Pinstripe Pant,https://bananarepublic.gap.com/browse/product.do?pid=425290022&cid=1129167&pcid=1128985,98.5,Banana Republic
148,https://www1.assets-gap.com/webcontent/0016/327/138/cn16327138.jpg,Washable Merino Boyfriend Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=443657022&cid=1130713&pcid=5032,79.5,Banana Republic
149,https://www3.assets-gap.com/webcontent/0016/268/111/cn16268111.jpg,Slub Cotton-Modal Boat-Neck T-Shirt,https://bananarepublic.gap.com/browse/product.do?pid=426278032&cid=1128991&pcid=1128985,42.5,Banana Republic
150,https://www4.assets-gap.com/webcontent/0016/827/012/cn16827012.jpg,Sandwash Modal Tunic,https://bananarepublic.gap.com/browse/product.do?pid=426341012&cid=1128991&pcid=1128985,39.5,Banana Republic
151,https://www2.assets-gap.com/webcontent/0015/816/591/cn15816591.jpg,Ryan Slim Straight-Fit Lightweight Wool Pant,https://bananarepublic.gap.com/browse/product.do?pid=453585002&cid=1130708&pcid=67595,120.0,Banana Republic
152,https://www4.assets-gap.com/webcontent/0016/385/429/cn16385429.jpg,Canvas Tote,https://bananarepublic.gap.com/browse/product.do?pid=395512022&cid=1128989&pcid=1128985,108.0,Banana Republic
153,https://www2.assets-gap.com/webcontent/0016/667/064/cn16667064.jpg,Silk Cotton Graphic Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425170042&cid=1130713&pcid=5032,79.5,Banana Republic
154,https://www2.assets-gap.com/webcontent/0016/229/239/cn16229239.jpg,Large Tote Bag,https://bananarepublic.gap.com/browse/product.do?pid=396425002&cid=1128989&pcid=1128985,59.5,Banana Republic
155,https://www1.assets-gap.com/webcontent/0016/527/057/cn16527057.jpg,Slub Cotton-Modal Boat-Neck T-Shirt,https://bananarepublic.gap.com/browse/product.do?pid=426278032&cid=1128991&pcid=1128985,42.5,Banana Republic
156,https://www2.assets-gap.com/webcontent/0016/746/213/cn16746213.jpg,Mini D Pendant Necklace,https://bananarepublic.gap.com/browse/product.do?pid=425576002&cid=1128989&pcid=1128985,28.0,Banana Republic
157,https://www2.assets-gap.com/webcontent/0016/809/039/cn16809039.jpg,Stripe High-Low Shirt Dress,https://bananarepublic.gap.com/browse/product.do?pid=426270002&cid=97865&pcid=69883,149.0,Banana Republic
158,https://www3.assets-gap.com/webcontent/0016/851/399/cn16851399.jpg,Ponte Fit-and-Flare Dress,https://bananarepublic.gap.com/browse/product.do?pid=426391002&cid=97865&pcid=69883,119.0,Banana Republic
159,https://www2.assets-gap.com/webcontent/0016/835/985/cn16835985.jpg,Avery Straight-Fit Linen-Cotton Pant,https://bananarepublic.gap.com/browse/product.do?pid=874755012&cid=1130708&pcid=67595,89.5,Banana Republic
160,https://www4.assets-gap.com/webcontent/0016/727/176/cn16727176.jpg,Stretch-Cotton Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425195022&cid=1130713&pcid=5032,78.0,Banana Republic
161,https://www2.assets-gap.com/webcontent/0016/385/938/cn16385938.jpg,Washable Merino Long Cardigan,https://bananarepublic.gap.com/browse/product.do?pid=425340012&cid=1128661&pcid=5032,59.5,Banana Republic
162,https://www3.assets-gap.com/webcontent/0016/774/808/cn16774808.jpg,"High-Rise 3"" Denim Short",https://bananarepublic.gap.com/browse/product.do?pid=425433032&cid=1128989&pcid=1128985,69.5,Banana Republic
163,https://www2.assets-gap.com/webcontent/0016/672/647/cn16672647.jpg,Sandwash Modal Tunic,https://bananarepublic.gap.com/browse/product.do?pid=426396012&cid=1128991&pcid=1128985,39.5,Banana Republic
164,https://www3.assets-gap.com/webcontent/0016/543/203/cn16543203.jpg,Cashmere Stripe V-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425182022&cid=1130713&pcid=5032,69.5,Banana Republic
165,https://www4.assets-gap.com/webcontent/0016/673/122/cn16673122.jpg,Logan Trouser-Fit Pant,https://bananarepublic.gap.com/browse/product.do?pid=183275002&cid=1130708&pcid=67595,98.5,Banana Republic
166,https://www4.assets-gap.com/webcontent/0016/527/126/cn16527126.jpg,Cashmere Long Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425352012&cid=1130713&pcid=5032,79.5,Banana Republic
167,https://www1.assets-gap.com/webcontent/0016/851/983/cn16851983.jpg,Floral Picot-Trim Top,https://bananarepublic.gap.com/browse/product.do?pid=358496022&cid=1129167&pcid=1128985,59.5,Banana Republic
168,https://www4.assets-gap.com/webcontent/0016/860/797/cn16860797.jpg,Sloan Skinny-Fit Pant,https://bananarepublic.gap.com/browse/product.do?pid=875160012&cid=1130708&pcid=67595,98.0,Banana Republic
169,https://www3.assets-gap.com/webcontent/0016/591/146/cn16591146.jpg,Knife Edge Hoop Earrings,https://bananarepublic.gap.com/browse/product.do?pid=425460002&cid=1128989&pcid=1128985,38.0,Banana Republic
170,https://www2.assets-gap.com/webcontent/0016/596/467/cn16596467.jpg,Ryan Slim Straight-Fit Birdseye Pant,https://bananarepublic.gap.com/browse/product.do?pid=425688002&cid=1130708&pcid=67595,98.0,Banana Republic
171,https://www4.assets-gap.com/webcontent/0016/624/117/cn16624117.jpg,Hayden Tapered-Fit Pull-On Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425606022&cid=1130708&pcid=67595,89.5,Banana Republic
172,https://www3.assets-gap.com/webcontent/0016/825/357/cn16825357.jpg,JAPAN EXCLUSIVE Pleated Wide-Leg Pant,https://bananarepublic.gap.com/browse/product.do?pid=425802002&cid=1130708&pcid=67595,89.5,Banana Republic
173,https://www3.assets-gap.com/webcontent/0016/673/551/cn16673551.jpg,Sandwash Modal Tunic,https://bananarepublic.gap.com/browse/product.do?pid=426341012&cid=1128991&pcid=1128985,39.5,Banana Republic
174,https://www1.assets-gap.com/webcontent/0016/700/627/cn16700627.jpg,Hayden Tapered-Fit Check Pull-On Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425669002&cid=1130708&pcid=67595,98.5,Banana Republic
175,https://www4.assets-gap.com/webcontent/0016/555/729/cn16555729.jpg,Silk Cotton Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425166002&cid=1130713&pcid=5032,79.5,Banana Republic
176,https://www4.assets-gap.com/webcontent/0016/626/309/cn16626309.jpg,Ryan Slim Straight-Fit Sateen Pant,https://bananarepublic.gap.com/browse/product.do?pid=425173012&cid=1129167&pcid=1128985,98.5,Banana Republic
177,https://www4.assets-gap.com/webcontent/0016/549/713/cn16549713.jpg,Silk Cotton Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425273002&cid=1128661&pcid=5032,79.5,Banana Republic
178,https://www1.assets-gap.com/webcontent/0016/746/359/cn16746359.jpg,Plaid Bi-Stretch Racer-Neck Sheath Dress,https://bananarepublic.gap.com/browse/product.do?pid=426755002&cid=1130704&pcid=69883,129.0,Banana Republic
179,https://www2.assets-gap.com/webcontent/0016/735/980/cn16735980.jpg,Mini S Pendant Necklace,https://bananarepublic.gap.com/browse/product.do?pid=875959032&cid=1128989&pcid=1128985,28.0,Banana Republic
180,https://www3.assets-gap.com/webcontent/0016/315/328/cn16315328.jpg,Chunky Ribbed Crew-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425340002&cid=1128661&pcid=5032,89.5,Banana Republic
181,https://www1.assets-gap.com/webcontent/0016/930/126/cn16930126.jpg,High-Rise Wide-Leg Pant,https://bananarepublic.gap.com/browse/product.do?pid=445689002&cid=1130708&pcid=67595,98.5,Banana Republic
182,https://www2.assets-gap.com/webcontent/0016/769/226/cn16769226.jpg,Hayden Tapered-Fit Plaid Pull-On Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=447227002&cid=1129167&pcid=1128985,98.5,Banana Republic
183,https://www2.assets-gap.com/webcontent/0016/877/672/cn16877672.jpg,Mod Mini Dress,https://bananarepublic.gap.com/browse/product.do?pid=426269012&cid=1130704&pcid=69883,98.5,Banana Republic
184,https://www1.assets-gap.com/webcontent/0016/707/955/cn16707955.jpg,Stretch-Cotton Sweater Shell,https://bananarepublic.gap.com/browse/product.do?pid=358496102&cid=1130713&pcid=5032,59.5,Banana Republic
185,https://www3.assets-gap.com/webcontent/0016/491/402/cn16491402.jpg,Stretch-Cotton Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=443657012&cid=1130713&pcid=5032,89.5,Banana Republic
186,https://www1.assets-gap.com/webcontent/0015/753/740/cn15753740.jpg,Sloan Skinny-Fit Pant,https://bananarepublic.gap.com/browse/product.do?pid=425357002&cid=1129167&pcid=1128985,89.5,Banana Republic
187,https://www2.assets-gap.com/webcontent/0015/648/316/cn15648316.jpg,Avery Straight-Fit Washable Wool-Blend Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425184012&cid=1129167&pcid=1128985,110.0,Banana Republic
188,https://www1.assets-gap.com/webcontent/0016/753/420/cn16753420.jpg,Soft Ponte Ruffle Wrap Dress,https://bananarepublic.gap.com/browse/product.do?pid=426247022&cid=97865&pcid=69883,119.0,Banana Republic
189,https://www2.assets-gap.com/webcontent/0016/650/628/cn16650628.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com/browse/product.do?pid=426253012&cid=1130704&pcid=69883,119.0,Banana Republic
190,https://www4.assets-gap.com/webcontent/0016/781/606/cn16781606.jpg,Pearl Mobile Earrings,https://bananarepublic.gap.com/browse/product.do?pid=425508002&cid=1128989&pcid=1128985,48.0,Banana Republic
191,https://www4.assets-gap.com/webcontent/0016/682/211/cn16682211.jpg,Dillon Classic-Fit Soft Satin Utility Shirt,https://bananarepublic.gap.com/browse/product.do?pid=425166012&cid=1129167&pcid=1128985,79.5,Banana Republic
192,https://www3.assets-gap.com/webcontent/0016/769/923/cn16769923.jpg,High-Rise Wide-Leg Cropped Pant,https://bananarepublic.gap.com/browse/product.do?pid=425802002&cid=1130708&pcid=67595,98.5,Banana Republic
193,https://www2.assets-gap.com/webcontent/0015/652/834/cn15652834.jpg,Avery Straight-Fit Washable Bi-Stretch Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=416992012&cid=1130708&pcid=67595,89.5,Banana Republic
194,https://www3.assets-gap.com/webcontent/0015/652/701/cn15652701.jpg,Sloan Skinny-Fit Textured Pant,https://bananarepublic.gap.com/browse/product.do?pid=425591002&cid=1130708&pcid=67595,98.5,Banana Republic
195,https://www3.assets-gap.com/webcontent/0016/667/074/cn16667074.jpg,Silk Cotton Graphic Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425986012&cid=1130713&pcid=5032,89.5,Banana Republic
196,https://www3.assets-gap.com/webcontent/0016/315/328/cn16315328.jpg,Chunky Ribbed Crew-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=426119002&cid=1128992&pcid=1128985,89.5,Banana Republic
197,https://www1.assets-gap.com/webcontent/0016/491/363/cn16491363.jpg,Stretch-Cotton Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425195022&cid=1130713&pcid=5032,78.0,Banana Republic
198,https://www4.assets-gap.com/webcontent/0016/386/497/cn16386497.jpg,Sweater Blazer,https://bananarepublic.gap.com/browse/product.do?pid=425170022&cid=1130713&pcid=5032,129.0,Banana Republic
199,https://www1.assets-gap.com/webcontent/0016/632/791/cn16632791.jpg,Linen Tie-Front Tank Top,https://bananarepublic.gap.com/browse/product.do?pid=426253002&cid=1128991&pcid=1128985,39.5,Banana Republic
200,https://www3.assets-gap.com/webcontent/0016/655/185/cn16655185.jpg,Soft Satin Sleeveless V-Neck Top,https://bananarepublic.gap.com/browse/product.do?pid=358496102&cid=1129167&pcid=1128985,59.5,Banana Republic
201,https://www4.assets-gap.com/webcontent/0016/754/099/cn16754099.jpg,Floral Ruffle Wrap Racerback Dress,https://bananarepublic.gap.com/browse/product.do?pid=426270002&cid=97865&pcid=69883,149.0,Banana Republic
202,https://www4.assets-gap.com/webcontent/0016/735/548/cn16735548.jpg,Mini P Pendant Necklace,https://bananarepublic.gap.com/browse/product.do?pid=875925002&cid=1128989&pcid=1128985,28.0,Banana Republic
203,https://www1.assets-gap.com/webcontent/0016/752/806/cn16752806.jpg,Mid-Rise Straight Ankle Jean,https://bananarepublic.gap.com/browse/product.do?pid=420769002&cid=1128989&pcid=1128985,110.0,Banana Republic
204,https://www3.assets-gap.com/webcontent/0016/527/146/cn16527146.jpg,Cashmere Long Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425352012&cid=1130713&pcid=5032,89.5,Banana Republic
205,https://www4.assets-gap.com/webcontent/0016/860/694/cn16860694.jpg,One-Shoulder Jumpsuit,https://bananarepublic.gap.com/browse/product.do?pid=426665032&cid=1130704&pcid=69883,149.0,Banana Republic
206,https://www4.assets-gap.com/webcontent/0016/728/165/cn16728165.jpg,High-Rise Wide-Leg Linen-Cotton Cropped Pant,https://bananarepublic.gap.com/browse/product.do?pid=425798002&cid=1130708&pcid=67595,98.5,Banana Republic
207,https://www2.assets-gap.com/webcontent/0016/633/037/cn16633037.jpg,Dillon Classic-Fit Linen-Cotton Shirt,https://bananarepublic.gap.com/browse/product.do?pid=425161022&cid=1129167&pcid=1128985,79.5,Banana Republic
208,https://www1.assets-gap.com/webcontent/0016/720/472/cn16720472.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com/browse/product.do?pid=425166092&cid=1129167&pcid=1128985,79.5,Banana Republic
209,https://www4.assets-gap.com/webcontent/0016/527/186/cn16527186.jpg,Dillon Classic-Fit Stripe Shirt,https://bananarepublic.gap.com/browse/product.do?pid=425166002&cid=1129167&pcid=1128985,79.5,Banana Republic
210,https://www2.assets-gap.com/webcontent/0016/502/589/cn16502589.jpg,Hayden Tapered-Fit Side-Stripe Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425384072&cid=1128989&pcid=1128985,98.5,Banana Republic
211,https://www4.assets-gap.com/webcontent/0016/672/530/cn16672530.jpg,Slub Cotton-Modal Boat-Neck T-Shirt,https://bananarepublic.gap.com/browse/product.do?pid=426616002&cid=1128991&pcid=1128985,42.5,Banana Republic
212,https://www1.assets-gap.com/webcontent/0015/648/106/cn15648106.jpg,Ryan Slim Straight-Fit Washable Italian Wool Blend Pant,https://bananarepublic.gap.com/browse/product.do?pid=396284002&cid=1130708&pcid=67595,110.0,Banana Republic
213,https://www3.assets-gap.com/webcontent/0016/731/061/cn16731061.jpg,Chevron Pleated Midi Dress,https://bananarepublic.gap.com/browse/product.do?pid=426672012&cid=1128991&pcid=1128985,149.0,Banana Republic
214,https://www2.assets-gap.com/webcontent/0016/491/412/cn16491412.jpg,Stretch-Cotton Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425290012&cid=1130713&pcid=5032,119.0,Banana Republic
215,https://www3.assets-gap.com/webcontent/0016/624/957/cn16624957.jpg,Avery Straight-Fit Heathered Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425290002&cid=1129167&pcid=1128985,98.5,Banana Republic
216,https://www1.assets-gap.com/webcontent/0016/310/156/cn16310156.jpg,Chunky Cotton Crew-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425166102&cid=1130713&pcid=5032,89.5,Banana Republic
217,https://www1.assets-gap.com/webcontent/0016/627/043/cn16627043.jpg,Sloan Skinny-Fit Side-Stripe Pant,https://bananarepublic.gap.com/browse/product.do?pid=425591002&cid=1130708&pcid=67595,98.5,Banana Republic
218,https://www2.assets-gap.com/webcontent/0016/549/687/cn16549687.jpg,Silk Cotton Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425176062&cid=1130713&pcid=5032,79.5,Banana Republic
219,https://www2.assets-gap.com/webcontent/0016/728/001/cn16728001.jpg,Floral Ruffle-Wrap Maxi Dress,https://bananarepublic.gap.com/browse/product.do?pid=471591002&cid=1130704&pcid=69883,149.0,Banana Republic
220,https://www1.assets-gap.com/webcontent/0016/651/098/cn16651098.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com/browse/product.do?pid=426269002&cid=1128991&pcid=1128985,119.0,Banana Republic
221,https://www3.assets-gap.com/webcontent/0016/731/061/cn16731061.jpg,Chevron Pleated Midi Dress,https://bananarepublic.gap.com/browse/product.do?pid=426680012&cid=1130704&pcid=69883,149.0,Banana Republic
222,https://www4.assets-gap.com/webcontent/0016/549/664/cn16549664.jpg,Stretch-Cotton Sweater Shell,https://bananarepublic.gap.com/browse/product.do?pid=395138052&cid=1128992&pcid=1128985,59.5,Banana Republic
223,https://www3.assets-gap.com/webcontent/0016/651/454/cn16651454.jpg,Avery Straight-Fit Stretch Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=453586002&cid=1130708&pcid=67595,98.5,Banana Republic
224,https://www3.assets-gap.com/webcontent/0016/608/005/cn16608005.jpg,Mid-Rise Skinny Jean,https://bananarepublic.gap.com/browse/product.do?pid=425419042&cid=1128989&pcid=1128985,110.0,Banana Republic
225,https://www3.assets-gap.com/webcontent/0015/647/600/cn15647600.jpg,Ryan Slim Straight-Fit Washable Bi-Stretch Pant,https://bananarepublic.gap.com/browse/product.do?pid=425324012&cid=1129167&pcid=1128985,89.5,Banana Republic
226,https://www3.assets-gap.com/webcontent/0016/608/030/cn16608030.jpg,High-Rise Skinny Button Fly Jean,https://bananarepublic.gap.com/browse/product.do?pid=425408012&cid=1128989&pcid=1128985,110.0,Banana Republic
227,https://www3.assets-gap.com/webcontent/0016/310/118/cn16310118.jpg,Chunky Cotton Crew-Neck Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425176042&cid=1130713&pcid=5032,89.5,Banana Republic
228,https://www1.assets-gap.com/webcontent/0016/736/014/cn16736014.jpg,Mini B Pendant Necklace,https://bananarepublic.gap.com/browse/product.do?pid=425560012&cid=1128989&pcid=1128985,28.0,Banana Republic
229,https://www4.assets-gap.com/webcontent/0016/626/091/cn16626091.jpg,Cashmere Boyfriend Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=443657012&cid=1128661&pcid=5032,59.5,Banana Republic
230,https://www3.assets-gap.com/webcontent/0016/650/740/cn16650740.jpg,Hayden Tapered-Fit Pull-On Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425638012&cid=1130708&pcid=67595,89.5,Banana Republic
231,https://www3.assets-gap.com/webcontent/0016/701/257/cn16701257.jpg,Paneled Fit-and-Flare Dress,https://bananarepublic.gap.com/browse/product.do?pid=426269012&cid=1128991&pcid=1128985,119.0,Banana Republic
232,https://www3.assets-gap.com/webcontent/0015/929/239/cn15929239.jpg,Lightweight Wool Strappy Camisole,https://bananarepublic.gap.com/browse/product.do?pid=425170022&cid=1129167&pcid=1128985,69.5,Banana Republic
233,https://www1.assets-gap.com/webcontent/0016/583/077/cn16583077.jpg,Silk Cotton Long Duster Cardigan,https://bananarepublic.gap.com/browse/product.do?pid=426079042&cid=1128992&pcid=1128985,139.0,Banana Republic
234,https://www1.assets-gap.com/webcontent/0016/491/382/cn16491382.jpg,Stretch-Cotton Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=358496102&cid=1130713&pcid=5032,79.5,Banana Republic
235,https://www4.assets-gap.com/webcontent/0016/735/762/cn16735762.jpg,Picot-Trim Tank Top,https://bananarepublic.gap.com/browse/product.do?pid=358496042&cid=1129167&pcid=1128985,59.5,Banana Republic
236,https://www2.assets-gap.com/webcontent/0016/655/441/cn16655441.jpg,Solid Strappy Camisole,https://bananarepublic.gap.com/browse/product.do?pid=425170032&cid=1129167&pcid=1128985,49.5,Banana Republic
237,https://www2.assets-gap.com/webcontent/0016/759/866/cn16759866.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com/browse/product.do?pid=425166022&cid=1129167&pcid=1128985,79.5,Banana Republic
238,https://www1.assets-gap.com/webcontent/0016/573/429/cn16573429.jpg,Floral Ruffle Wrap Dress,https://bananarepublic.gap.com/browse/product.do?pid=426744012&cid=1104526&pcid=69883,149.0,Banana Republic
239,https://www3.assets-gap.com/webcontent/0016/624/862/cn16624862.jpg,Logan Trouser-Fit Washable Pant,https://bananarepublic.gap.com/browse/product.do?pid=425290022&cid=1129167&pcid=1128985,110.0,Banana Republic
240,https://www1.assets-gap.com/webcontent/0016/385/644/cn16385644.jpg,Floral Poet-Sleeve Blouse,https://bananarepublic.gap.com/browse/product.do?pid=425176042&cid=1129167&pcid=1128985,79.5,Banana Republic
241,https://www3.assets-gap.com/webcontent/0016/708/341/cn16708341.jpg,Side-Stripe Knit Dress,https://bananarepublic.gap.com/browse/product.do?pid=420645002&cid=1130704&pcid=69883,119.0,Banana Republic
242,https://www3.assets-gap.com/webcontent/0016/860/013/cn16860013.jpg,Poplin Shirt Dress,https://bananarepublic.gap.com/browse/product.do?pid=447389002&cid=1130704&pcid=69883,119.0,Banana Republic
243,https://www4.assets-gap.com/webcontent/0016/624/117/cn16624117.jpg,Hayden Tapered-Fit Pull-On Ankle Pant,https://bananarepublic.gap.com/browse/product.do?pid=425384042&cid=1128989&pcid=1128985,89.5,Banana Republic
244,https://www4.assets-gap.com/webcontent/0016/700/465/cn16700465.jpg,Avery Straight-Fit Linen-Cotton Pant,https://bananarepublic.gap.com/browse/product.do?pid=267882002&cid=1130708&pcid=67595,98.5,Banana Republic
245,https://www4.assets-gap.com/webcontent/0016/774/869/cn16774869.jpg,"Mid-Rise 3"" Denim Short",https://bananarepublic.gap.com/browse/product.do?pid=425433022&cid=1128989&pcid=1128985,69.5,Banana Republic
246,https://www3.assets-gap.com/webcontent/0016/774/955/cn16774955.jpg,Floral Ruffle Wrap Racerback Dress,https://bananarepublic.gap.com/browse/product.do?pid=426748002&cid=97865&pcid=69883,139.0,Banana Republic
247,https://www1.assets-gap.com/webcontent/0016/760/151/cn16760151.jpg,Canvas Tote,https://bananarepublic.gap.com/browse/product.do?pid=396425002&cid=1128989&pcid=1128985,108.0,Banana Republic
248,https://www2.assets-gap.com/webcontent/0016/402/962/cn16402962.jpg,Slub Cotton-Modal Boat-Neck T-Shirt,https://bananarepublic.gap.com/browse/product.do?pid=471600012&cid=1128991&pcid=1128985,42.5,Banana Republic
249,https://www3.assets-gap.com/webcontent/0016/549/746/cn16549746.jpg,Silk Cotton Cropped Cardigan Sweater,https://bananarepublic.gap.com/browse/product.do?pid=425966012&cid=1128992&pcid=1128985,79.5,Banana Republic
250,https://www3.assets-gap.com/webcontent/0016/736/034/cn16736034.jpg,Floral Stacking Earrings,https://bananarepublic.gap.com/browse/product.do?pid=425508002&cid=1128989&pcid=1128985,38.0,Banana Republic
251,https://www2.assets-gap.com/webcontent/0016/873/830/cn16873830.jpg,Sloan Skinny-Fit Pant with Piping,https://bananarepublic.gap.com/browse/product.do?pid=425607002&cid=1130708&pcid=67595,98.5,Banana Republic
